0508_111	mr. geller	hi rachel
0508_112	big nosed rachel	happy thanksgiving
0508_113	mrs. geller	you too sweethart
0508_114	ross	hey

0508_116	mr. geller	oh my
0508_117	ross	uh , everyone , this is chandler my roommate and lead singer of our band
0508_118	fat monica	ross
0508_119	ross	oh , this is monica .
0508_120	fat monica	hi , i 'm ross 's little sister .
0508_121	chandler	okay .
0508_122	mrs. geller	i 'm so glad you could come chandler , we 've got plenty of food so i hope you 're hungry .
0508_123	ross	oh , mom . mom . chandler hates thanksgiving and doesn 't eat any thanksgiving food .
0508_124	mrs. geller	oh , well , i 'm so glad you brought him here then .
0508_125	fat monica	umm , chandler , if you want i can make you some macaroni and cheese for dinner .
0508_126	chandler	well , as long as the pilgrims didn 't eat it , i 'm in .

0508_128	fat monica	dammit

0508_130	ross	so uh , rach ? does it , does it feel weird around here now ? y 'know since i 've been away at college .
0508_131	big nosed rachel	oh no , not really .
0508_132	ross	well , that 's cool . so did

0508_134	big nosed rachel	ugh i cannot believe chip dumped me for that slut nancy branson . i am never going out with him again . i don 't care how much he begs
0508_135	fat monica	i think his begging days are over now that he 's going out with nancy branson .
0508_136	big nosed rachel	y 'know what ? i 've just had it with high school boys they are just silly . silly , stupid boys i 'm going to start dating men
0508_137	ross	umm , i 'm sorry judy , i couldn 't find that bowl that you and jack were looking for .
0508_138	fat monica	call them mom and dad you loser
0508_139	ross	monica

0508_141	fat monica	hey chandler did you like the macaroni and cheese ?
0508_142	chandler	oh yeah , it was great . you should be a chef .
0508_143	fat monica	okay

0508_145	big nosed rachel	guess what ? all that stuff about nancy branson being a slut was all a rumor so chip dumped her and he wants to come over to my house tonight
0508_146	fat monica	oh that 's so great
0508_147	big nosed rachel	i know
0508_148	fat monica	oh gosh , listen if you and chip do it tonight , promise me you 'll tell me everything .
0508_149	big nosed rachel	oh totally , totally . y 'know it 's not that big of deal , we already kinda did it once y 'know .
0508_150	fat monica	i know , but y 'know , this time you 're gonna definitely know whether or not you did it
0508_151	big nosed rachel	i know , i know . and oh , and this time chip promised that-that this time it will last at least for an entire song

0508_153	ross	so im thinking about asking rachel out tonight . y 'know maybe play her that song we wrote last week .
0508_154	chandler	emotional knapsack ?
0508_155	ross	yeah .
0508_156	chandler	right on oh uh , but , dont take to long okay ? cause uh , we 're gonna test out our fake id 's tonight , right clifford alverez .
0508_157	ross	listen , roland chang , if things go well , im gonna be out with her all night .
0508_158	chandler	dude , don 't do that too me

0508_160	ross	all right , it 's cool you can stay here . my parents won 't mind .

0508_162	chandler	no , it 's not that , i just don 't want to be stuck here all night with your fat sister .
0508_163	ross	hey

0508_165	mrs. geller	monica , why don 't you finish off these pies ? i don 't have any more room left in the fridge .
0508_166	fat monica	no . no , thank you
0508_167	mr. geller	well judy , you did it she 's finally full

0508_170	chandler	i called you fat ? i don 't even remember that
0508_171	monica	well , i do .
0508_172	chandler	i am so sorry . i really am . i was an idiot back then . i rushed the stage at a wham concert for crying out loud
0508_173	phoebe	oh , i can 't believe you called her fat .
0508_174	ross	i can 't believe you let george michael slap you .
0508_175	chandler	i am really sorry . that is so terrible . i am so , so sorry .
0508_176	rachel	actually , y 'know that 's not the thanksgiving i was talking about .
0508_177	monica	yes , it was
0508_178	rachel	no , it wasn 't . it was actually the
0508_179	monica	okay , now thanksgiving 's over , let 's get ready for christmas . who wants to go get a christmas tree ?
0508_180	phoebe	oh , no , i have the cutest christmas story
0508_181	chandler	we wanna hear monica 's thanksgiving story
0508_182	phoebe	fine , all right , mine had a dwarf that got broke in half , but y 'know whatever .
0508_183	<error>	thanksgiving 1988

0508_185	mrs. geller	so rachel , your mom tells me you changed your major again .
0508_186	rachel	oh , yeah , i had too . there was never any parking by the psychology building .
0508_187	mr. geller	hi rachel .
0508_188	rachel	oh hi
0508_189	mr. geller	wow , love your new nose
0508_190	mrs. geller	jack .
0508_191	mr. geller	what ? dr. wilson 's an artist he removed my mole cluster . wanna see ?
0508_192	mrs. geller	i 'll get it .
0508_193	rachel	no , god please , let me

0508_195	rachel	hey
0508_196	ross	hey . happy thanksgiving
0508_197	mr. geller	god , your hair sure is different
0508_198	chandler	yeah , we were just talking about that . i can 't believe how stupid we used to look .
0508_199	ross	so uh , where 's monica ?
0508_200	mrs. geller	she 's upstairs . monica come down everyone 's here ross , rachel , and the boy who hates thanksgiving .

0508_202	monica	hi , chandler .
0508_203	chandler	oh my god
0508_204	monica	what-what 's the matter ? is there , is there something on my dress ?
0508_205	chandler	you just , you look so different terrific that dress that body
0508_206	ross	dude
0508_207	chandler	sorry
0508_208	mrs. geller	yes , yes monica is thin . it 's wonderful . but what we really want to hear about is ross 's new girlfriend .
0508_209	ross	oh mom okay , umm , her name is carol . and she 's really pretty . and smart . and uh , she 's-she 's on the lacrosse team and the golf team . can you believe it ? she plays for both teams
0508_210	monica	so chandler , i guess i 'll see you at dinner .

0508_212	mr. geller	dude
0508_213	chandler	sorry .

0508_215	rachel	oh-ho , my god that was so awesome you totally got him back for calling you fat he was just drooling all over you . that must 've felt so great
0508_216	monica	well it didn 't
0508_217	rachel	what ?
0508_218	monica	yeah , i mean yeah , i look great . yeah , i feel great and yeah , my heart is not in trouble anymore blah , blah , blah y 'know i still don 't feel like i got him back , y 'know ? i just want to humiliate him . i wanna , i want him to
0508_219	rachel	okay , that we may be able to do .
0508_220	monica	how ?
0508_221	rachel	well guys tend to get naked before they 're gonna have sex .
0508_222	monica	what ? i mean , i didn 't work this hard and-and-and lose all this weight so that i can give my flower to someone like him
0508_223	rachel	okay , first of all , if you keep calling it that , no one 's gonna ever take it . then , second of all you 're not actually gonna have sex with him you 're just gonna make him think that you are .
0508_224	monica	yeah .
0508_225	rachel	yeah .
0508_226	monica	and when he 's naked i can throw him out in the front yard and lock the door and all the neighbors will just humiliate him
0508_227	rachel	then , you will definitely get him back
0508_228	monica	okay , so how do i make him think i wanna have sex with him ?
0508_229	rachel	okay , oh , here 's what you do . just act like everything around you turns you on .
0508_230	monica	what do you mean ?
0508_231	rachel	well , like anything can be sexy . like umm , oh-oh , like this dishtowel ooh , ooh , this feels sooo good against my cheek and-and if i feel a little hot , i can just dab myself with it . or i can bring it down to my side and bring it through my fingers while i
0508_232	monica	i can do that
0508_233	rachel	yeah ? okay good , good , because he 's coming . he 's coming . hey , what 's up ?
0508_234	chandler	monica , i was wondering if you can make me some of that righteous mac and cheese like last year .
0508_235	monica	umm , i 'd love too ooh , i love macaroni and cheese . i love-i love the way this box feels against my cheek .
0508_236	chandler	okay .
0508_237	monica	boy , i love carrots oh sometimes i like to put them between my fingers like this and-and hold them down here while i talk to you . umm , and-and-and y 'know if i get really hot umm , i-i like to pick up this knife and-and umm , i-i put the cold steal against umm , my body
0508_238	chandler	are you all right ?
0508_239	monica	oh yeah , of course . i 'm fine it 's just that

0508_241	the doctor	what do we got here ?
0508_242	the paramedic	twenty year old has got a severed toe on his right foot .

0508_244	ross	can you please not do that feet first ? you know where his injury is severed toe , you just said it
0508_245	the doctor	it says here that the knife went right through your shoe .
0508_246	mr. geller	of course it did . they 're made of wicker .
0508_247	the doctor	did you bring the toe ?
0508_248	monica	oh yes i have it right here , on ice
0508_249	the doctor	don 't worry son , we 'll just attach it and
0508_250	monica	what ? what is it ?
0508_251	the doctor	you brought a carrot .
0508_252	chandler	what ?
0508_253	the doctor	this isn 't your toe , this is a small , very cold piece of carrot .
0508_254	rachel	you brought a carrot ?
0508_255	mrs. geller	oh my god there 's a toe in my kitchen .
0508_256	monica	god , i 'm sorry i 'll go back and get it
0508_257	the doctor	it 's too late , all we can do now is sow up the wound .
0508_258	chandler	without my toe ? i need my toe
0508_259	monica	wait , no-no-no , i can go really fast dad , give me the keys to your porsche
0508_260	mr. geller	oh , i 'm not falling for that one
0508_261	<error>	present day

0508_263	chandler	that 's why i lost my toe ? because i called you fat ?
0508_264	monica	i didn 't mean to cut it off . it was an accident .
0508_265	chandler	that 's why for an entire year people called me sir limps-a-lot ?
0508_266	monica	i 'm sorry it wasn 't your whole toe
0508_267	chandler	yeah , well , i miss the tip it 's the best part . it has the nail .
0508_268	monica	chandler
0508_269	ross	sir limps-a-lot , i came up with that .
0508_270	joey	you 're a dork .

0508_272	chandler	i can 't believe this .
0508_273	monica	chandler , i said i was sorry .
0508_274	chandler	yeah , well , sorry doesnt bring back the little piggy that cried all the way home i hate this stupid day and everything about it i 'll see you later .
0508_275	monica	oh wait , chandler , come here is there anything i can do ? anything ?
0508_276	chandler	yeah , just leave me alone for a while .

0508_278	chandler	oh-oh , i 'm a duck i go , quack , quack im happy all the time

0508_280	chandler	nice try .
0508_281	monica	wait , wait , wait
0508_282	chandler	look , monica
0508_283	monica	look
0508_284	chandler	this is not going to work .
0508_285	monica	i bet this will work
0508_286	chandler	you are so great i love you

0508_288	monica	what ?
0508_289	chandler	nothing i said , i said you 're so great and then i just , i just stopped talking
0508_290	monica	you said you loved me i can 't believe this
0508_291	chandler	no i didn 't
0508_292	monica	yes , you did
0508_293	chandler	no i didn 't
0508_294	monica	you love me
0508_295	chandler	no i don 't stop it stop it stop it stop it

0508_298	<error>	thanksgiving 1915

0508_300	french phoebe	gauze gauze i need to get some gauze in here can i please get some gauze in here whew this is getting ridiculous uh

0509_002	phoebe	what am i sitting on ?
0509_003	chandler	top of the world ? dock of the bay ? i 'm out .
0509_004	phoebe	ew-eww undies

0509_006	rachel	all right who 's are they ? who 's are they ?
0509_007	ross	well , they 're not mine
0509_008	chandler	well , they 're joey 's they gotta be joey 's

0509_010	joey	yeah , they 're mine .
0509_011	chandler	see ? they 're joey 's j-j-j-j-j-joey 's
0509_012	ross	why are they here ?
0509_013	joey	i don 't know uhh well , i 'm joey . yeah , i 'm disgusting , i take my underwear off in other people 's homes .
0509_014	rachel	well , get em out of here what 's wrong with you ?
0509_015	chandler	yeah
0509_016	monica	yeah
0509_017	rachel	take em joey , you can touch them they 're your underwear .
0509_018	joey	chandler ? a word .

0509_021	joey	that 's it i 'm tired of covering for you two this has got to stop ahh and tighty-whiteys what are you , 8 ?
0509_022	monica	thank you joey , thank you so much
0509_023	joey	oh hey , no , you 're not welcome . okay , look , i hate this you guys keep embarrassing me yesterday , rachel found your razor in our bathroom and i didn 't know what to say , so i said it was mine and-and that i was playing a woman in a play . and one thing
0509_024	monica	wow and around the ankles , y 'know that is a tough spot .
0509_025	joey	yeah , it was all right , listen , i can 't
0509_026	chandler	all this lying has been hard on us too .
0509_027	joey	oh-oh , yeah-yeah , i bet all the sex makes it easier
0509_028	chandler	well , yeah actually .
0509_029	monica	we 'll try to be more careful okay ? it 's just that , we don 't want everyone to know because this is going really well , and maybe the reason it 's going really well is because it 's a secret .
0509_030	chandler	i know it sounds really weird , but we 're just so bad at relationships .
0509_031	monica	we are help us
0509_032	chandler	help
0509_033	joey	all right but , you do it with me once .
0509_034	monica	joey
0509_035	joey	didn 't think so .

0509_038	monica	hey , phoebe
0509_039	chandler	hi , pheebs
0509_040	rachel	hey , pheebs
0509_041	joey	hey , pheebs
0509_042	rachel	what are you reading ?
0509_043	phoebe	umm , wethering heights . i 'm taking a literature class at the new school and i have to finish it for the first session tomorrow .
0509_044	chandler	i didn 't know you were taking a class . that is so cool .
0509_045	phoebe	yeah well , i really liked that lamaze class i took y 'know and this time i thought i 'd go for something , y 'know a little more intellectual , with a less painful final exam .
0509_046	rachel	honey that sounds like fun .
0509_047	phoebe	yeah ooh , you should come with me oh yeah , then i 'd have someone to sit with
0509_048	rachel	okay .
0509_049	phoebe	yeah okayooh , but are you going to have time to read it ?
0509_050	rachel	oh , i read that in high school .
0509_051	phoebe	this is going to be so much fun okay-shhh , i have to finish .
0509_052	ross	hi .
0509_053	joey	what 's wrong buddy ?
0509_054	ross	someone at work ate my sandwich
0509_055	chandler	well , what did the police say ?
0509_056	ross	my thanksgiving leftover sandwich . i can 't believe someone ate it
0509_057	chandler	ross , it 's just a sandwich
0509_058	ross	just a sandwich ? look , i am 30 years old , i 'm about to be divorced twice and i just got evicted that sandwich was the only good thing going on in my life someone ate the only good thing going on in my life
0509_059	monica	okay , look , i-i have enough stuff for one more sandwich , i mean i was going to eat it myself , but
0509_060	ross	that-that would be incredible . thank you so much . i-i still can 't believe someone ate it i mean , look , i left a note and everything .

0509_062	chandler	knock-knock . who 's there ? ross geller 's lunch . ross geller 's lunch , who ? ross geller 's lunch , please don 't take me . okay ?
0509_063	joey	i 'm surprised you didn 't go home wearing your lunch .
0509_064	phoebe	okay , look you wanna hold onto your food ? you gotta scare people off . i learned that living on the street .
0509_065	ross	really ? so what would you say pheebs ? stuff like uh , keep your mitts off my grub ?
0509_066	chandler	say ross , when you picture phoebe living on the street , is she surrounded by the entire cast of annie ?
0509_067	phoebe	okay , this will keep them away from your stuff .
0509_068	all	whoa ohh
0509_069	monica	phoebe , you are a bad ass
0509_070	phoebe	someday i 'll , tell you about the time i stabbed the cop .
0509_071	monica	phoebe ?
0509_072	phoebe	well , he stabbed me first

0509_074	rachel	sorry i 'm late , but i left late .
0509_075	phoebe	okay .
0509_076	rachel	so pheebs , what is the book about ?
0509_077	phoebe	i thought you said you read it in high school .
0509_078	rachel	well yeah , but then i remembered i started it and there was this pep rally and i was , i was on top of the pyramid but anywayumm , what is this book about ?
0509_079	phoebe	okay , umm , it 's this tragic love story between cathy and heathcliff and umm , it takes place on like these really creepy mores in england . which i think represents the wildness of heathcliff 's character . i totally get symbolism .
0509_080	the teacher	how would you characterize the theme of this book , uh let 's see here , rachel green ?
0509_081	rachel	umm , well i would have to say that it 's a , it 's tragic love story .
0509_082	the teacher	well , that 's sort of a given , but yes . anyone else ?
0509_083	rachel	oh-oh-oh , symbolism and uh , the-the uh , wildness of the mores , which i think is-is mirrored in the wildness of heathcliff 's character .
0509_084	the teacher	excellent what rachel has shrewdly observed here
0509_085	phoebe	you completely stole my answer
0509_086	rachel	well , honey that was pretty obvious .
0509_087	phoebe	well how would you know ? you didn 't even read it
0509_088	the teacher	what do you think ? you in the blue shirt .
0509_089	phoebe	i think that uh , yours is a question with many answers .
0509_090	the teacher	would ya care to venture one ?
0509_091	phoebe	would you care to venture one ?
0509_092	the teacher	are you just repeating what i 'm saying ?
0509_093	phoebe	are you just repeating what i 'm saying ?
0509_094	the teacher	all right , let 's move on .
0509_095	phoebe	okay then .

0509_097	phoebe	yeah but why didn 't you just say that you didn 't read the book ?
0509_098	rachel	be-because i didn 't want him to think i was stupid i mean , that was really embarrassing what happened to you
0509_099	ross	phoebe
0509_100	phoebe	yeah ?
0509_101	ross	phoebe you 're note , amazing not only did no one touch my sandwich , but people at work are actually afraid of me . yeah , a guy called me mental mental geller , yeah , i always wanted a cool nickname like that .
0509_102	monica	yeah , the best you got in high school was wet pants geller .
0509_103	ross	that was the water fountain okay ? anyway , people are writing reports for me , uh pushing back deadlines to meet my schedule , i 'm telling you , you get tough with people you can get anything you want . hey tribbiani , give me that coffee now

0509_106	cynthia	god , this was really fun i 've been wondering if you were going to ask me out .
0509_107	joey	so you uh , still wondering ?
0509_108	cynthia	no , we just went out .
0509_109	joey	you 're smart . i like that .

0509_111	cynthia	oh , candles what is that ? a blanket ? a video camera ? oh my god
0509_112	joey	oh no-no-no-no , wait-wait-wait
0509_113	cynthia	i can 't believe you thought that you were going to video tape us having sex on the first date
0509_114	joey	hiya .
0509_115	rachel	joey , is what she just said ummoh my god . you were actually gonna
0509_116	chandler	what is going on here ?
0509_117	rachel	and with chandler in the next room . what are you , what are you sick ?

0509_119	joey	i 'm joey . i mean , i 'm disgusting . i make low-budget adult films .

0509_122	joey	you guys promised you 'd be more careful i mean , come on the good joey name is being dragged through the mud here
0509_123	monica	we 're so sorry .
0509_124	chandler	yeah .
0509_125	joey	well , i 'm telling everyone about you that 's the only way to explain the underwear and the video camera that doesn 't make me look like a pig
0509_126	chandler	no-no , wait there 's got to be a better explanation . you can tell them you had to make an adult film for your adult film class .
0509_127	joey	yeah , i like that . but no-no , how does that explain why rachel found my underwear at your place ?
0509_128	chandler	ohi don 't know .
0509_129	joey	well , get ready to come out of the non-gay closet
0509_130	monica	okay , just wait , please . i promise we 'll come up with something . just give us a little more time .
0509_131	joey	all right . hey , but it better make me look really , really good . oh , and another thing , the video camera ? nice

0509_133	dr. leedbetter	umm , ross . may i have a word with you ?
0509_134	ross	yeah , of course , donald .
0509_135	dr. leedbetter	we 've been getting reports of some very angry behavior on your part .
0509_136	ross	what ?
0509_137	dr. leedbetter	threatening letters , refusal to meet deadlines , apparently people now call you mental .
0509_138	ross	yeah .
0509_139	dr. leedbetter	we want you to speak to a psychiatrist .
0509_140	ross	oh no , you-you don 't understand . ugh , this is so silly . umm , this is all because of a sandwich .
0509_141	dr. leedbetter	a sandwich ?
0509_142	ross	yeah . you see my-my sister makes these amazing turkey sandwiches . her secret is , she puts a , an extra slice of gravy soaked bread in the middle i call it the moist maker . anyway , i-i put my sandwich in the fridge over here
0509_143	dr. leedbetter	oh , you know what ?
0509_144	ross	what ?
0509_145	dr. leedbetter	i-i 'm sorry . i , i-i-i believe i ate that .
0509_146	ross	you ate my sandwich ?
0509_147	dr. leedbetter	it was a simple mistake . it could happen to anyone .
0509_148	ross	oh-oh really ? did you confuse it with your own turkey sandwich with a moist maker ?
0509_149	dr. leedbetter	no .
0509_150	ross	do you perhaps seeing a note on top of it ?
0509_151	dr. leedbetter	there may have been a-a joke or a limerick of some kind .
0509_152	ross	that said it was my sandwich ?
0509_153	dr. leedbetter	now-now calm down . come look in my office , some of it my still be in the trash .
0509_154	ross	what ?
0509_155	dr. leedbetter	well , it was quite large . i-i-i-i-i had to throw most of it away .
0509_156	ross	you-you-you-you threw my sandwich away

0509_158	ross	my sandwich ?

0509_160	ross	my sandwich

0509_162	rachel	hi
0509_163	phoebe	hi
0509_164	rachel	so umm , what 's this book about ?
0509_165	phoebe	you didn 't read this one either ?
0509_166	rachel	well , i was gonna , but i accidentally read something else .
0509_167	phoebe	what ?
0509_168	rachel	vogue hey , so tell me about this jane eyre woman .
0509_169	phoebe	no you should 've read it yourself
0509_170	rachel	come on phoebe dont be such a goodie-goodie
0509_171	phoebe	fine okay , all right , so jane eyre , first of all , you 'd think she 's a woman , but she 's not . she 's a cyborg .
0509_172	rachel	a cyborg ? isn 't that like a robot ?
0509_173	phoebe	yeah , this book was light years ahead of its time .
0509_174	the teacher	sorry i 'm late . let 's get started . so , what did everybody think about jane eyre ?
0509_175	phoebe	umm , rachel and i were just discussing it and she had some very interesting insights .
0509_176	the teacher	well , go ahead rachel .
0509_177	rachel	uh , thank you phoebe . umm , well , what struck me most when reading jane eyre was uh , how the book was so ahead of its time .
0509_178	the teacher	if you 're talking about feminism , i think you 're right .
0509_179	rachel	yeah , well , feminism yes , but also the robots .

0509_181	chandler	hey .
0509_182	monica	hey . okay , so umm , since that video camera thing didn 't work out uh , i thought that i would give you just a little preview .
0509_183	chandler	you 're naked in this picture
0509_184	monica	i know .

0509_186	chandler	ross ?
0509_187	ross	hey chandler . monica
0509_188	monica	ross , are you okay ?
0509_189	ross	i 'm fine i saw a psychiatrist at work today .
0509_190	monica	why ?
0509_191	ross	on account of my rage .
0509_192	chandler	which i may say , right now , is out of control .
0509_193	ross	he gave me a pill for it .
0509_194	monica	a pill ?
0509_195	ross	uh-huh . well , when the psychiatrist told me i had to take a leave of absence because i yelled at my boss i started to get worked up again , so he offered me a tranquilizer . and i thought was a good idea so , i took it .
0509_196	monica	wait a minute , they 're making you take time off work ?
0509_197	chandler	and you 're okay with that ?
0509_198	ross	i don 't know . it 's going to be weird not having a job for a while , but i , i definitely don 't care about my sandwich .

0509_200	rachel	ugh , that was so embarrassing i can 't believe you let me go on and on like that
0509_201	phoebe	i 'm sorry . it was just so funny when you started comparing jane eyre to robocop .
0509_202	rachel	that was not funny
0509_203	phoebe	well , i snapped okay ? you weren 't taking the class seriously .
0509_204	rachel	phoebe , come on what is the big deal ? i thought this was going to be something we could do together y 'know , i thought it would be fun
0509_205	phoebe	well , yeah fun is good , but y 'know i also wanted to learn . y 'know , people are always talking about what they learned in high school and i never went to high school .
0509_206	rachel	ohh . oh , so you really wanted to learn . yeah , y 'know , pheebs i just wanted to have fun . ohh , you know who you should go with ?

0509_208	monica	i know i know i know
0509_209	the teacher	monica , you asked the question .

0509_212	rachel	oh my god that 's monica
0509_213	joey	oh no-no-no no-no-no-no-no-no-no
0509_214	rachel	you get away from me you sick , sick , sick , sick-o
0509_215	ross	what 's going on ?
0509_216	rachel	joey has got a secret peephole
0509_217	chandler	oh no no no no
0509_218	rachel	yes he has a naked picture of monica he takes naked pictures of us and then he eats chicken and looks at them

0509_220	rachel	look
0509_221	ross	dude that 's my sister
0509_222	monica	give me that
0509_223	phoebe	all right , wait just wait . everybody just calm down . okay ? let 's give our friend joey a chance to explain why he 's such a big pervert
0509_224	joey	no i am not a pervert okay ? it 's just i just kinda
0509_225	chandler	all right , look look . i think i can explain this .

0509_227	joey	thank you
0509_228	chandler	joey 's a sex addict .
0509_229	joey	what ? no i 'm not
0509_230	monica	it 's okay it 's good it 's good . it 's a disease
0509_231	joey	no no i am not a sex addict
0509_232	monica	yes you are that 's the only way to explain all this stuff
0509_233	joey	no it isn 't no , it 's not . because you can also explain it with the truth
0509_234	rachel	well , what is the truth ?
0509_235	ross	yeah , what 's going on ?
0509_236	phoebe	what 's going on ?
0509_237	joey	i slept with monica .
0509_238	chandler	well let 's.let 's see what everybody thinks of that ?
0509_239	monica	oh no
0509_240	ross	you slept with my sister ?
0509_241	joey	uh yes , but it was , we just did it once uh , in london .
0509_242	ross	this is not good for my rage .
0509_243	rachel	monica , is this true ?
0509_244	joey	of course it 's true how else would you explain all the weird stuff that 's been going on ?
0509_245	monica	yes it 's true .
0509_246	rachel	okay , but if it only happened that one time , how come we found your underwear in our apartment the other day ?
0509_247	joey	ahhoy that was the underwear i was wearing that night in london . right monica ?
0509_248	monica	i guess i wanted to keep it as a souvenir .
0509_249	ross	my god monica
0509_250	chandler	are you sure joe ? are you sure you 're not just a sex addict ?
0509_251	joey	no if anyone 's a sex addict here , it 's monica yeah . yeah . she has been trying to get me back in the sack ever since london
0509_252	phoebe	so that 's why she gave you a naked picture of herself .
0509_253	joey	that makes sense
0509_254	rachel	and the video camera ?
0509_255	joey	uhh , monica ?
0509_256	monica	i guess i set up the video camera to try and entice joey .
0509_257	joey	but sadly i could not be enticed .
0509_258	ross	unbelievable i mean you really kept joey 's underwear ? why ? why would you do that ?
0509_259	monica	i 'm monica . i 'm disgusting . i stalk guys and keep their underpants .
0509_260	joey	well , i think we 've all learned something about who 's disgusting and who 's not . eh ? all right , now , i 'm going to get back to my bucket . i 'm only eating the skin , so the chicken 's up for grabs .

0509_263	phoebe	i really thought you making a good point . i mean y 'know , until you got cut off .
0509_264	a female student	yeah , what 's up with that girl monica ?
0509_265	phoebe	i don 't know i didn 't come with her
0509_266	monica	all right everybody everybody guess what ? i just convinced paul to give us a test next week
0509_267	all	a test ?
0509_268	monica	come on tests make us all better learners oh yeah we should have essay questions

0510_002	joey	what are you doing ?
0510_003	ross	i reorganized the fridge . see , bottom shelf meats and dairy . middle shelf fruits and vegetables . and top shelf expired products .
0510_004	joey	why are you doing this ?
0510_005	ross	because i am bored out of my mind . ive already been to the bank , post office , and the dry cleaners .
0510_006	joey	dude , you just described seven days worth of stuff . youve got to spread it out a little , you know . havent you ever been unemployed ?
0510_007	ross	hey , i am not unemployed . im on sabbatical
0510_008	joey	hey , dont get religious on me , ok . a guy in your position needs to be a little better at relaxing . you know . why do you think we have the comfortable chairs ? huh come heresit down . ready ? ahh ohh , yeah huh ?
0510_009	ross	so what , we just sit ?
0510_010	joey	ohh , no , no . were not going to just sit . shhh .
0510_011	chandler	hello , chandler bing .
0510_012	joey	hello mr. bing i love you .
0510_013	chandler	alright , whoever this is , stop calling me its been six months its not funny
0510_014	joey	but , i love you .
0510_015	chandler	leave me alone for the love of god , leave me alone
0510_016	joey	and thats wednesday . ohh .

0510_019	phoebe	hey you guys , guess what ?
0510_020	chandler	the british are coming ?
0510_021	phoebe	ohh , you and your ways . since its christmastime . im going to be one of those people collection donations .
0510_022	all	ohh .
0510_023	phoebe	yeah , i already have my bell and later on i get my bucket .
0510_024	chandler	ohh .
0510_025	phoebe	yeah , yeah , im going to be out there spreading joy to the people . i mean , last year , i spread a little joy but not really enough . so this year , im going to do the whole city .
0510_026	monica	you know , i knew a girl in high school who did that . she was very popular .
0510_027	joey	so pheebs , where are you doing all , your bell ringing ?
0510_028	phoebe	ohh , they gave me a great spot . right by macys . yeah , they hardly ever give such a good spot to a rookie , but im the only one who can sing merry christmas in 25 languages . i lied .
0510_029	rachel	oh my god . ok you guys , theres danny . watch . just watch this . see ? still pretending hes not interested . ohh , hes coming over . just pretend like we dont know him . weve forgotten who he is .
0510_030	danny	hey guys .
0510_031	all	hey danny .
0510_032	monica	danny ? you know rachel ? shes nice . shes not bad to look at , right ?
0510_033	rachel	thanks , mon .
0510_034	danny	well , of course .
0510_035	monica	do you want to go out on a date with her ?
0510_036	rachel	monica
0510_037	danny	absolutely is friday okay ?
0510_038	monica	fridays perfect she cant wait .
0510_039	danny	on the date , i will be able to talk to her directly ? see ya friday .
0510_040	rachel	okay . what the hell was that ? you know what ? dont answer me . i have a date with danny .

0510_042	joey	how could i not get the part ? the play was about a 29-year-old italian actor from queens .
0510_043	estelle	well , telia shire suddenly became available .
0510_044	joey	shes a woman
0510_045	estelle	what can i say ? she nailed it .
0510_046	joey	okay , is there anything else ?
0510_047	estelle	well , youre just going to say no again but gay porn .

0510_049	phoebe	happy holidays . feliz navidad . allo , and merry christmas . ohh thank you sir . here 's some joy .
0510_050	monica	phoebe
0510_051	phoebe	hey
0510_052	monica	i just wanted to see how it 's going .
0510_053	phoebe	well , it 's going okay .
0510_054	monica	well good , here let me help you out .
0510_055	phoebe	oh , thanks
0510_056	monica	yeah
0510_057	phoebe	wow

0510_059	phoebe	is that a new swede jacket ? it looks really expensive .
0510_060	monica	yeah . i guess .
0510_061	phoebe	just get your nails done ?
0510_062	monica	yes phoebe , but this is all i have . okay ?
0510_063	phoebe	okay thanks happy holidays , here 's your joy .

0510_065	phoebe	thank you and happy holidays .

0510_067	phoebe	wait , you can 't take the money out .
0510_068	the man	i 'm making change . i need change for the bus .
0510_069	phoebe	but , can 't you leave the dollar ? this money is for the poor .
0510_070	the man	i 'm poor i gotta take the bus
0510_071	phoebe	okay , seasons greetings and everything , but still
0510_072	the man	bite me , blondie
0510_073	phoebe	oh , i 'm going to give him something else besides joy , just

0510_075	joey	that part was perfect for me i can 't believe i didn 't get it
0510_076	ross	i 'm sorry , man . hey , y 'know what you should do ? you should make something happen for yourself . y 'know , like-like write a play . write a movie huh ? i mean , what about those good will hunting guys ?
0510_077	joey	come on ross be realistic , y 'know ? if i did write something , what are the chances i could get those guys to star in it ?

0510_079	joey	wait a second , i could star in it
0510_080	ross	or that .
0510_081	joey	i can 't write y 'know i mean i-i-i 'm an actor , i don 't have the discipline that takes , y 'know ? i can 't do it .
0510_082	ross	i 'll help you . yeah , i 'll make up a schedule and make sure you stick to it . and plus , it 'll give me something to do .
0510_083	joey	really ? you 'd-you 'd do that for me ?
0510_084	ross	yeah
0510_085	joey	thanks
0510_086	ross	all right , we 'll start off slow . the only thing you have to do tonight is come up with the name of your main character .
0510_087	joey	done
0510_088	ross	and it can 't be joey .
0510_089	joey	it 's not .
0510_090	ross	or joseph .
0510_091	joey	oh .

0510_093	monica	hey , what 's up ?
0510_094	rachel	i just saw danny getting on the subway with a girl and he had his arm around her .
0510_095	monica	oh , honey , i 'm sorry .
0510_096	rachel	well , you should be , this is all your fault you meddled in our relationship
0510_097	monica	you had no relationship
